"resolution","score","stat","analysis","genotype_form","correlation","p_value"
25,"RC","median","local","linear",-0.168421052631579,0.308
25,"RC","slope","local","linear",0.0315789473684211,0.872
25,"RC","range","local","linear",0.621052631578947,0.001
25,"RC","variance","local","linear",0.621052631578947,0.001
25,"RC","mean_lower","local","linear",-0.178947368421053,0.281
25,"RC","mean_upper","local","linear",-0.178947368421053,0.287
25,"RC","min","local","gaussian",-0.442105263157895,0.007
25,"RC","max","local","gaussian",-0.336842105263158,0.05
25,"RC","mean","local","gaussian",-0.368421052631579,0.023
25,"RC","median","local","gaussian",-0.368421052631579,0.028
25,"RC","slope","local","gaussian",-0.589473684210526,0.001
25,"RC","range","local","gaussian",0.589473684210526,0.001
25,"RC","variance","local","gaussian",0.589473684210526,0.001
25,"RC","mean_lower","local","gaussian",-0.336842105263158,0.036
25,"RC","mean_upper","local","gaussian",-0.442105263157895,0.013
25,"RC","min","local","sinusoidal",-0.589473684210526,0.001
25,"RC","max","local","sinusoidal",-0.421052631578947,0.008
25,"RC","mean","local","sinusoidal",-0.536842105263158,0.003
25,"RC","median","local","sinusoidal",-0.536842105263158,0.001
25,"RC","slope","local","sinusoidal",-0.6,0.001
25,"RC","range","local","sinusoidal",0.6,0.001
25,"RC","variance","local","sinusoidal",0.6,0.001
25,"RC","mean_lower","local","sinusoidal",-0.421052631578947,0.01
25,"RC","mean_upper","local","sinusoidal",-0.589473684210526,0.001
25,"RC","min","local","wave",-0.557894736842105,0.001
25,"RC","max","local","wave",-0.410526315789474,0.018
25,"RC","mean","local","wave",-0.515789473684211,0.002
25,"RC","median","local","wave",-0.515789473684211,0.002
25,"RC","slope","local","wave",-0.610526315789474,0.002
25,"RC","range","local","wave",0.610526315789474,0.001
25,"RC","variance","local","wave",0.610526315789474,0.001
25,"RC","mean_lower","local","wave",-0.410526315789474,0.016
25,"RC","mean_upper","local","wave",-0.557894736842105,0.002
25,"gPi","min","local","linear",-0.231578947368421,0.167
25,"gPi","max","local","linear",-0.136842105263158,0.433
25,"gPi","mean","local","linear",-0.168421052631579,0.315
25,"gPi","median","local","linear",-0.168421052631579,0.326
25,"gPi","slope","local","linear",0.0315789473684211,0.883
25,"gPi","range","local","linear",0.621052631578947,0.001
25,"gPi","variance","local","linear",0.621052631578947,0.001
25,"gPi","mean_lower","local","linear",-0.178947368421053,0.281
25,"gPi","mean_upper","local","linear",-0.178947368421053,0.308
25,"gPi","min","local","gaussian",-0.442105263157895,0.003
25,"gPi","max","local","gaussian",-0.336842105263158,0.038
25,"gPi","mean","local","gaussian",-0.368421052631579,0.028
25,"gPi","median","local","gaussian",-0.368421052631579,0.019
25,"gPi","slope","local","gaussian",-0.589473684210526,0.001
25,"gPi","range","local","gaussian",0.589473684210526,0.001
