"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"RC","mean_lower","local","linear",-0.2,0.233
1,"RC","mean_upper","local","linear",-0.157894736842105,0.356
1,"RC","min","local","gaussian",-0.442105263157895,0.008
1,"RC","max","local","gaussian",-0.336842105263158,0.041
1,"RC","mean","local","gaussian",-0.389473684210526,0.023
1,"RC","median","local","gaussian",-0.389473684210526,0.013
1,"RC","slope","local","gaussian",-0.589473684210526,0.001
1,"RC","range","local","gaussian",0.589473684210526,0.002
1,"RC","variance","local","gaussian",0.589473684210526,0.001
1,"RC","mean_lower","local","gaussian",-0.368421052631579,0.024
1,"RC","mean_upper","local","gaussian",-0.4,0.013
1,"RC","min","local","sinusoidal",-0.589473684210526,0.002
1,"RC","max","local","sinusoidal",-0.368421052631579,0.031
1,"RC","mean","local","sinusoidal",-0.48421052631579,0.006
1,"RC","median","local","sinusoidal",-0.421052631578947,0.012
1,"RC","slope","local","sinusoidal",-0.6,0.001
1,"RC","range","local","sinusoidal",0.6,0.001
1,"RC","variance","local","sinusoidal",0.6,0.002
1,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024
1,"RC","mean_upper","local","sinusoidal",-0.578947368421053,0.001
1,"RC","min","local","wave",-0.705263157894737,0.001
1,"RC","max","local","wave",-0.315789473684211,0.055
1,"RC","mean","local","wave",-0.557894736842105,0.002
1,"RC","median","local","wave",-0.557894736842105,0.001
1,"RC","slope","local","wave",0.610526315789474,0.001
1,"RC","range","local","wave",0.610526315789474,0.001
1,"RC","variance","local","wave",0.610526315789474,0.001
1,"RC","mean_lower","local","wave",-0.589473684210526,0.001
1,"RC","mean_upper","local","wave",-0.515789473684211,0.004
1,"gPi","min","local","linear",-0.326315789473684,0.038
1,"gPi","max","local","linear",-0.0947368421052632,0.594
1,"gPi","mean","local","linear",-0.189473684210526,0.243
1,"gPi","median","local","linear",-0.189473684210526,0.267
1,"gPi","slope","local","linear",0.105263157894737,0.551
1,"gPi","range","local","linear",0.631578947368421,0.001
1,"gPi","variance","local","linear",0.631578947368421,0.002
1,"gPi","mean_lower","local","linear",-0.2,0.265
1,"gPi","mean_upper","local","linear",-0.157894736842105,0.36
1,"gPi","min","local","gaussian",-0.442105263157895,0.009
1,"gPi","max","local","gaussian",-0.336842105263158,0.025
1,"gPi","mean","local","gaussian",-0.389473684210526,0.023
1,"gPi","median","local","gaussian",-0.389473684210526,0.017
1,"gPi","slope","local","gaussian",-0.589473684210526,0.001
1,"gPi","range","local","gaussian",0.589473684210526,0.001
1,"gPi","variance","local","gaussian",0.589473684210526,0.001
1,"gPi","mean_lower","local","gaussian",-0.368421052631579,0.029
1,"gPi","mean_upper","local","gaussian",-0.4,0.016
1,"gPi","min","local","sinusoidal",-0.589473684210526,0.001
1,"gPi","max","local","sinusoidal",-0.368421052631579,0.014
1,"gPi","mean","local","sinusoidal",-0.48421052631579,0.003
1,"gPi","median","local","sinusoidal",-0.421052631578947,0.009
1,"gPi","slope","local","sinusoidal",-0.6,0.001
1,"gPi","range","local","sinusoidal",0.6,0.001
1,"gPi","variance","local","sinusoidal",0.6,0.001
1,"gPi","mean_lower","local","sinusoidal",-0.389473684210526,0.02
1,"gPi","mean_upper","local","sinusoidal",-0.578947368421053,0.001
1,"gPi","min","local","wave",-0.705263157894737,0.001
1,"gPi","max","local","wave",-0.315789473684211,0.046
1,"gPi","mean","local","wave",-0.557894736842105,0.001
1,"gPi","median","local","wave",-0.557894736842105,0.001
1,"gPi","slope","local","wave",0.610526315789474,0.001
1,"gPi","range","local","wave",0.610526315789474,0.001
1,"gPi","variance","local","wave",0.610526315789474,0.001
1,"gPi","mean_lower","local","wave",-0.589473684210526,0.002
1,"gPi","mean_upper","local","wave",-0.515789473684211,0.001
1,"PPF","min","local","linear",-0.305263157894737,0.071
1,"PPF","max","local","linear",-0.0947368421052632,0.572
1,"PPF","mean","local","linear",-0.189473684210526,0.289
1,"PPF","median","local","linear",-0.189473684210526,0.268
1,"PPF","slope","local","linear",0.147368421052632,0.373
1,"PPF","range","local","linear",0.631578947368421,0.002
