"resolution","score","stat","analysis","genotype_form","correlation","p_value"
20,"RC","variance","local","sinusoidal",0.6,0.001
20,"RC","mean_lower","local","sinusoidal",-0.421052631578947,0.01
20,"RC","mean_upper","local","sinusoidal",-0.589473684210526,0.001
20,"RC","min","local","wave",-0.589473684210526,0.001
20,"RC","max","local","wave",-0.410526315789474,0.018
20,"RC","mean","local","wave",-0.536842105263158,0.002
20,"RC","median","local","wave",-0.557894736842105,0.002
20,"RC","slope","local","wave",-0.610526315789474,0.002
20,"RC","range","local","wave",0.610526315789474,0.001
20,"RC","variance","local","wave",0.610526315789474,0.001
20,"RC","mean_lower","local","wave",-0.410526315789474,0.016
20,"RC","mean_upper","local","wave",-0.568421052631579,0.002
20,"gPi","min","local","linear",-0.231578947368421,0.167
20,"gPi","max","local","linear",-0.136842105263158,0.433
20,"gPi","mean","local","linear",-0.178947368421053,0.287
20,"gPi","median","local","linear",-0.178947368421053,0.299
20,"gPi","slope","local","linear",0.0315789473684211,0.883
20,"gPi","range","local","linear",0.621052631578947,0.001
20,"gPi","variance","local","linear",0.621052631578947,0.001
20,"gPi","mean_lower","local","linear",-0.178947368421053,0.281
20,"gPi","mean_upper","local","linear",-0.168421052631579,0.336
20,"gPi","min","local","gaussian",-0.442105263157895,0.003
20,"gPi","max","local","gaussian",-0.336842105263158,0.038
20,"gPi","mean","local","gaussian",-0.389473684210526,0.023
20,"gPi","median","local","gaussian",-0.442105263157895,0.004
20,"gPi","slope","local","gaussian",-0.589473684210526,0.001
20,"gPi","range","local","gaussian",0.589473684210526,0.001
20,"gPi","variance","local","gaussian",0.589473684210526,0.002
20,"gPi","mean_lower","local","gaussian",-0.336842105263158,0.035
20,"gPi","mean_upper","local","gaussian",-0.442105263157895,0.008
20,"gPi","min","local","sinusoidal",-0.589473684210526,0.001
20,"gPi","max","local","sinusoidal",-0.421052631578947,0.007
20,"gPi","mean","local","sinusoidal",-0.568421052631579,0.001
20,"gPi","median","local","sinusoidal",-0.589473684210526,0.001
20,"gPi","slope","local","sinusoidal",-0.6,0.001
20,"gPi","range","local","sinusoidal",0.6,0.002
20,"gPi","variance","local","sinusoidal",0.6,0.001
20,"gPi","mean_lower","local","sinusoidal",-0.421052631578947,0.007
20,"gPi","mean_upper","local","sinusoidal",-0.589473684210526,0.001
20,"gPi","min","local","wave",-0.589473684210526,0.001
20,"gPi","max","local","wave",-0.410526315789474,0.012
20,"gPi","mean","local","wave",-0.536842105263158,0.001
20,"gPi","median","local","wave",-0.557894736842105,0.001
20,"gPi","slope","local","wave",-0.610526315789474,0.001
20,"gPi","range","local","wave",0.610526315789474,0.001
20,"gPi","variance","local","wave",0.610526315789474,0.001
20,"gPi","mean_lower","local","wave",-0.410526315789474,0.008
20,"gPi","mean_upper","local","wave",-0.568421052631579,0.002
20,"PPF","min","local","linear",-0.221052631578947,0.178
20,"PPF","max","local","linear",-0.126315789473684,0.467
20,"PPF","mean","local","linear",-0.168421052631579,0.336
20,"PPF","median","local","linear",-0.147368421052632,0.393
20,"PPF","slope","local","linear",0.105263157894737,0.566
20,"PPF","range","local","linear",0.631578947368421,0.001
20,"PPF","variance","local","linear",0.631578947368421,0.001
20,"PPF","mean_lower","local","linear",-0.189473684210526,0.259
20,"PPF","mean_upper","local","linear",-0.136842105263158,0.446
20,"PPF","min","local","gaussian",-0.442105263157895,0.009
20,"PPF","max","local","gaussian",-0.336842105263158,0.041
20,"PPF","mean","local","gaussian",-0.389473684210526,0.019
20,"PPF","median","local","gaussian",-0.442105263157895,0.006
20,"PPF","slope","local","gaussian",-0.589473684210526,0.001
20,"PPF","range","local","gaussian",0.589473684210526,0.002
20,"PPF","variance","local","gaussian",0.589473684210526,0.001
20,"PPF","mean_lower","local","gaussian",-0.336842105263158,0.055
20,"PPF","mean_upper","local","gaussian",-0.442105263157895,0.008
20,"PPF","min","local","sinusoidal",-0.589473684210526,0.001
20,"PPF","max","local","sinusoidal",-0.421052631578947,0.015
20,"PPF","mean","local","sinusoidal",-0.568421052631579,0.001
20,"PPF","median","local","sinusoidal",-0.589473684210526,0.001
20,"PPF","slope","local","sinusoidal",-0.6,0.001
20,"PPF","range","local","sinusoidal",0.6,0.001
20,"PPF","variance","local","sinusoidal",0.6,0.001
20,"PPF","mean_lower","local","sinusoidal",-0.421052631578947,0.009
20,"PPF","mean_upper","local","sinusoidal",-0.589473684210526,0.001
20,"PPF","min","local","wave",-0.589473684210526,0.001
20,"PPF","max","local","wave",-0.410526315789474,0.016
20,"PPF","mean","local","wave",-0.536842105263158,0.002
20,"PPF","median","local","wave",-0.557894736842105,0.001
