"resolution","score","stat","analysis","genotype_form","correlation","p_value"
49,"D_slope","range","local","wave",1,0.001
49,"D_slope","variance","local","wave",1,0.001
49,"D_slope","mean_lower","local","wave",-0.126315789473684,0.448
49,"D_slope","mean_upper","local","wave",-0.0210526315789474,0.917
49,"RC","min","local","linear",-0.252631578947368,0.126
49,"RC","max","local","linear",-0.147368421052632,0.405
49,"RC","mean","local","linear",-0.2,0.213
49,"RC","median","local","linear",-0.2,0.242
49,"RC","slope","local","linear",0.147368421052632,0.384
49,"RC","range","local","linear",0.631578947368421,0.001
49,"RC","variance","local","linear",0.631578947368421,0.001
49,"RC","mean_lower","local","linear",-0.210526315789474,0.194
49,"RC","mean_upper","local","linear",-0.189473684210526,0.258
49,"RC","min","local","gaussian",-0.442105263157895,0.007
49,"RC","max","local","gaussian",-0.336842105263158,0.05
49,"RC","mean","local","gaussian",-0.368421052631579,0.023
49,"RC","median","local","gaussian",-0.368421052631579,0.028
49,"RC","slope","local","gaussian",0.589473684210526,0.001
49,"RC","range","local","gaussian",0.589473684210526,0.001
49,"RC","variance","local","gaussian",0.589473684210526,0.001
49,"RC","mean_lower","local","gaussian",-0.442105263157895,0.008
49,"RC","mean_upper","local","gaussian",-0.336842105263158,0.051
49,"RC","min","local","sinusoidal",-0.421052631578947,0.01
49,"RC","max","local","sinusoidal",-0.410526315789474,0.009
49,"RC","mean","local","sinusoidal",-0.421052631578947,0.005
49,"RC","median","local","sinusoidal",-0.421052631578947,0.007
49,"RC","slope","local","sinusoidal",-0.6,0.001
49,"RC","range","local","sinusoidal",0.6,0.001
49,"RC","variance","local","sinusoidal",0.6,0.001
49,"RC","mean_lower","local","sinusoidal",-0.410526315789474,0.012
49,"RC","mean_upper","local","sinusoidal",-0.421052631578947,0.012
49,"RC","min","local","wave",-0.515789473684211,0.002
49,"RC","max","local","wave",-0.410526315789474,0.018
49,"RC","mean","local","wave",-0.452631578947368,0.005
49,"RC","median","local","wave",-0.452631578947368,0.004
49,"RC","slope","local","wave",0.610526315789474,0.002
49,"RC","range","local","wave",0.610526315789474,0.001
49,"RC","variance","local","wave",0.610526315789474,0.001
49,"RC","mean_lower","local","wave",-0.515789473684211,0.001
49,"RC","mean_upper","local","wave",-0.410526315789474,0.011
49,"gPi","min","local","linear",-0.252631578947368,0.137
49,"gPi","max","local","linear",-0.147368421052632,0.394
49,"gPi","mean","local","linear",-0.2,0.237
49,"gPi","median","local","linear",-0.2,0.223
49,"gPi","slope","local","linear",0.147368421052632,0.397
49,"gPi","range","local","linear",0.631578947368421,0.001
49,"gPi","variance","local","linear",0.631578947368421,0.001
49,"gPi","mean_lower","local","linear",-0.210526315789474,0.195
